Mass Range,Relative Error Chirp Mass (%),Relative Error Mass Ratio (%)
CNN_mid_mass_I,-1.2897041964145637,3.783989900892426
CNN_mid_mass_I,-2.2644644547916055,4.1823397983204185
CNN_mid_mass_I,-3.5781264913947246,2.4099559946493616
CNN_mid_mass_I,-4.625031910797308,2.987151931632644
CNN_mid_mass_I,-8.651952851091025,-5.62041103839873
CNN_mid_mass_I,-14.565842131171758,-9.216386079788196
CNN_mid_mass_I,-4.8670165911211605,-3.7659585475921507
CNN_mid_mass_I,-7.676607128104161,-5.134727433323848
CNN_mid_mass_I,-13.010761000652437,-9.111486375331866
CNN_mid_mass_I,-11.378054686999958,-7.27037116885184
CNN_mid_mass_I,-8.892268513889839,-6.454466283321368
CNN_mid_mass_I,-5.638866355358109,-4.635180905461299
CNN_mid_mass_I,-5.167340311396824,-4.02344539761542
CNN_mid_mass_I,-4.753519432669739,-3.314941748976695
CNN_mid_mass_I,-8.4537358299435,-5.411726236343371
CNN_mid_mass_I,-9.424440339333632,-7.564310729503619
CNN_mid_mass_I,-5.206250333019822,-4.104501381516444
CNN_mid_mass_I,-7.542056220188168,-4.7219365835189695
CNN_mid_mass_I,-6.127097225356491,-4.179832339286792
CNN_mid_mass_I,-10.923171468130779,-7.3628455400466795
CNN_mid_mass_I,-17.85308276969663,-15.421557426452637
CNN_mid_mass_I,-8.504204118704784,-9.495323896408081
CNN_mid_mass_I,-9.092156889105837,-9.859132766723633
CNN_mid_mass_I,-12.778491019832694,-11.899960041046143
CNN_mid_mass_I,-14.911274014003567,-13.416874408721924
CNN_mid_mass_I,-12.310672045073135,-11.912834644317627
CNN_mid_mass_I,-9.470730424348288,-10.320144891738892
CNN_mid_mass_I,-4.708080999227604,-7.1665167808532715
CNN_mid_mass_I,-10.643465505231092,-11.467617750167847
CNN_mid_mass_I,-9.89145647006257,-10.480815172195435
CNN_mid_mass_I,-7.349855986947483,-8.969694375991821
CNN_mid_mass_I,-8.452944053993214,-10.179400444030762
CNN_mid_mass_I,-9.86915155420752,-11.101967096328735
CNN_mid_mass_I,-9.579883602708291,-9.714579582214355
CNN_mid_mass_I,-7.344640623340388,-8.621269464492798
CNN_mid_mass_I,-9.389656007550036,-9.750717878341675
Mass Range,Relative Error Chirp Mass (%),Relative Error Mass Ratio (%)
CNN_mid_mass_II,10.605995924178064,-6.704715582040629
CNN_mid_mass_II,16.468277609850148,-9.349730266974513
CNN_mid_mass_II,14.532324527809903,-7.5138809589239175
CNN_mid_mass_II,11.03366281265243,-6.893820946033174
CNN_mid_mass_II,7.94028133215388,-5.27881934092594
CNN_mid_mass_II,11.194626359325467,-8.048318670346177
CNN_mid_mass_II,9.913921118883442,-6.051546335220326
CNN_mid_mass_II,14.5726822724772,-9.268852609854468
CNN_mid_mass_II,12.984490248570054,-7.739206002308762
CNN_mid_mass_II,13.719360122511878,-8.72339468735914
CNN_mid_mass_II,16.97210252569668,-10.547166718886439
CNN_mid_mass_II,7.722558185948762,-5.243595976095923
CNN_mid_mass_II,14.052689217763955,-9.49340004187363
CNN_mid_mass_II,9.827579751595227,-6.123791291163508
CNN_mid_mass_II,7.563906758256664,-5.770464126880341
CNN_mid_mass_II,8.014202363544484,-5.598921844592451
CNN_mid_mass_II,7.878676833538795,1.0526448488235456
CNN_mid_mass_II,12.674309151574633,-2.2372818910158614
CNN_mid_mass_II,14.945875311413573,-2.365479331750138
CNN_mid_mass_II,14.251205003628655,-3.1153974624780525
CNN_mid_mass_II,7.8978641516590535,0.18241405487060375
CNN_mid_mass_II,6.179992592467698,1.3474929791230403
CNN_mid_mass_II,5.48005455175459,2.2656773145382205
CNN_mid_mass_II,12.29811320636651,-1.789026306225705
CNN_mid_mass_II,3.072277588654273,3.5021779628900367
CNN_mid_mass_II,3.6128427640490157,3.0422747135162336
CNN_mid_mass_II,6.533672970114569,2.0408813770000735
CNN_mid_mass_II,4.507519313421119,2.757684771831217
CNN_mid_mass_II,12.65621528710765,-2.152829674574047
CNN_mid_mass_II,9.279558573069483,0.05294015774359898
CNN_mid_mass_II,8.073120029897268,1.2123880478051974
CNN_mid_mass_II,8.242629290395637,0.011116266250608645
CNN_mid_mass_II,5.614677809082784,3.5373761103703445
CNN_mid_mass_II,10.821768128601947,-0.11504154938917703
CNN_mid_mass_II,10.381908224632207,0.5628244234965417
CNN_mid_mass_II,4.688548657934143,4.091495733994706
CNN_mid_mass_II,9.593463818335152,-0.8575196449573204
CNN_mid_mass_II,14.260784351778094,1.98226903493588
CNN_mid_mass_II,12.138467042262855,0.03393693612172245
CNN_mid_mass_II,4.160412864783816,4.081047154389897
CNN_mid_mass_II,1.9841201595171367,5.145537623992335
CNN_mid_mass_II,6.717857338289418,2.816924567405996
CNN_mid_mass_II,11.664876473088913,-1.438223971770358
CNN_mid_mass_II,7.413490972449057,2.7123440916721657
CNN_mid_mass_II,5.823939310411798,3.290701714845806
CNN_mid_mass_II,9.345675597575346,1.0294464918283335
CNN_mid_mass_II,10.749993515101973,1.333016615647538
CNN_mid_mass_II,7.910088356205029,2.3315423956284174
CNN_mid_mass_II,3.6900895686982946,5.777939924826985
CNN_mid_mass_II,-2.266132354175197,8.780824221097502
CNN_mid_mass_II,13.495156218852236,1.7844539422255261
CNN_mid_mass_II,3.9177401809362036,5.674406656852131
CNN_mid_mass_II,3.9347017370335045,5.946733401371879
CNN_mid_mass_II,13.509260761335739,2.8632727953103836
CNN_mid_mass_II,1.427601650479216,6.548469800215498
CNN_mid_mass_II,5.626195077294944,5.168858399757969
CNN_mid_mass_II,6.489617556926413,3.964154536907486
CNN_mid_mass_II,7.810413380797556,3.164670559076159
CNN_mid_mass_II,7.992375322030193,4.04723424177903
CNN_mid_mass_II,9.874480133750659,2.431519673420829
CNN_mid_mass_II,10.384464912752112,1.1021962532630298
CNN_mid_mass_II,3.673834417065944,5.645053661786589
CNN_mid_mass_II,9.811837755586586,2.6825950695918124
CNN_mid_mass_II,3.8836757878486114,5.857285169454718
CNN_mid_mass_II,8.897563695662281,4.430938340150399
CNN_mid_mass_II,9.973772400342646,5.988247463336363
CNN_mid_mass_II,2.9971592798875824,10.527107348808881
CNN_mid_mass_II,9.057373531156209,9.786314230698812
CNN_mid_mass_II,5.334536171354133,7.0262994903784595
CNN_mid_mass_II,7.504647223014333,5.416650153123421
CNN_mid_mass_II,8.004007939379578,5.259795601551355
CNN_mid_mass_II,4.35687239520179,8.593292419727037
CNN_mid_mass_II,3.616352468439547,8.779646112368663
CNN_mid_mass_II,8.085978009400128,6.996576488018041
CNN_mid_mass_II,8.971250167880436,7.243950435748473
CNN_mid_mass_II,4.385930122182992,8.325864833134878
CNN_mid_mass_II,13.257157616970153,10.254415411215568
CNN_mid_mass_II,7.571575015064392,5.09007985775288
CNN_mid_mass_II,9.178554674215473,5.79194999658145
CNN_mid_mass_II,7.016627602622763,6.2175030891711955
CNN_mid_mass_II,1.9744833077827884,11.020821791428787
CNN_mid_mass_II,7.104273584922957,6.860652336707481
CNN_mid_mass_II,7.959844415856468,5.782853640042818
CNN_mid_mass_II,2.040341487656896,12.672358292799728
CNN_mid_mass_II,4.479101597044242,9.254822364220253
CNN_mid_mass_II,11.805730959129459,11.775588989257812
CNN_mid_mass_II,3.9126801885668945,10.457596412071815
CNN_mid_mass_II,7.1033154818558595,8.76604960514949
CNN_mid_mass_II,6.999247239186763,8.018302917480469
CNN_mid_mass_II,-2.479638999253049,14.582663315993088
CNN_mid_mass_II,7.375834972504531,6.685433020958534
CNN_mid_mass_II,8.116364999452893,8.379716139573318
CNN_mid_mass_II,8.154924845907297,6.673328693096455
CNN_mid_mass_II,1.4470627773304148,11.662945380577675
CNN_mid_mass_II,8.817217393035236,6.103200178879957
CNN_mid_mass_II,3.8772227710916645,10.445169302133413
CNN_mid_mass_II,12.26316874641378,24.17079829252683
CNN_mid_mass_II,2.3437703832553636,17.834298198039715
CNN_mid_mass_II,4.095830559463056,14.961325663786665
CNN_mid_mass_II,1.2262488254924835,18.4562997176097
CNN_mid_mass_II,11.542802818678242,24.008163924400623
CNN_mid_mass_II,-2.3121907225928284,21.403625492866222
CNN_mid_mass_II,7.951411141263678,16.8696437890713
CNN_mid_mass_II,4.364600731959688,17.746270161408642
CNN_mid_mass_II,4.321038369749868,16.64327807151354
CNN_mid_mass_II,5.020696965625614,14.918766915798184
CNN_mid_mass_II,7.066852564445187,14.598259444420153
CNN_mid_mass_II,5.650588345699061,14.420534555728617
CNN_mid_mass_II,0.46571433896343717,20.559291885449333
CNN_mid_mass_II,3.17523756019404,16.172569302412178
CNN_mid_mass_II,9.407433437180606,20.137492853861584
CNN_mid_mass_II,9.845138787508253,20.671213246308838
CNN_mid_mass_II,1.2014788443179212,17.52379169830909
CNN_mid_mass_II,-1.3292518146827854,21.6770765873102
CNN_mid_mass_II,5.512941991088658,19.213414879945603
CNN_mid_mass_II,3.3059808753188653,18.00539837433741
CNN_mid_mass_II,6.377977344451111,18.076311854215767
CNN_mid_mass_II,8.047377656777865,20.460611123305096
CNN_mid_mass_II,1.7198085521400928,16.251713954485375
CNN_mid_mass_II,5.481329330876161,21.120199561119076
CNN_mid_mass_II,7.1279391207241405,20.76363425988417
CNN_mid_mass_II,4.979566607775068,16.22944818093226
CNN_mid_mass_II,7.685757357593697,23.0492339684413
CNN_mid_mass_II,5.113157939315467,21.0342336159486
CNN_mid_mass_II,3.6975978985959883,18.090537878183213
CNN_mid_mass_II,1.0505052810051425,18.579028890683098
CNN_mid_mass_II,10.049369650069256,23.876975132868836
CNN_mid_mass_II,2.070204646385816,17.212600432909447
CNN_mid_mass_II,4.149666171874245,19.69131999290906
CNN_mid_mass_II,4.215190712027335,18.644096415776467
CNN_mid_mass_II,4.102279437463004,17.515253562193646
CNN_mid_mass_II,0.13772667790914028,20.239875752192273
CNN_mid_mass_II,7.831987734151329,25.16480844754439
CNN_mid_mass_II,8.226949478553799,25.21502192203815
CNN_mid_mass_II,8.437706588397482,25.12860917128049
CNN_mid_mass_II,2.775530394021235,18.941763845773842
CNN_mid_mass_II,2.6154492579720303,18.85313747020868
CNN_mid_mass_II,2.5783712166607775,18.370843965273632
CNN_mid_mass_II,4.685783274951606,21.043836611967816
CNN_mid_mass_II,3.2993001984907546,18.300650899226845
CNN_mid_mass_II,-1.8175996262178893,23.323853887044464
CNN_mid_mass_II,4.84157032705874,20.164230007391705
CNN_mid_mass_II,0.7290307116494181,18.24327569741469
CNN_mid_mass_II,5.589615653782167,18.38587545431577
CNN_mid_mass_II,10.479456317144932,-6.450799051320777
CNN_mid_mass_II,4.7639510302950345,-3.6359466471762016
CNN_mid_mass_II,3.40969456065617,-3.3585505665473208
CNN_mid_mass_II,15.600153624746474,-9.568246805442952
CNN_mid_mass_II,7.6973522753517525,-5.045219187466602
CNN_mid_mass_II,5.638879194953751,-4.193608828310695
CNN_mid_mass_II,5.979612411530474,-4.386166131721351
CNN_mid_mass_II,7.890521817633404,-5.430148232657953
CNN_mid_mass_II,6.8199405022922726,-5.0720885114849725
CNN_mid_mass_II,7.024261933275393,-4.66577039574677
CNN_mid_mass_II,7.030130066849748,-5.36995822528623
CNN_mid_mass_II,9.544994598173782,-5.720341880366487
CNN_mid_mass_II,13.218714055841268,-9.39886614961444
CNN_mid_mass_II,8.382260048250048,-5.804129141681598
CNN_mid_mass_II,6.134123696253827,-4.339181927015195
CNN_mid_mass_II,7.923003519659083,-5.179609105272112
CNN_mid_mass_II,10.971695163026522,-5.224222486669379
CNN_mid_mass_II,1.98306997524633,-3.1773796948519744
CNN_mid_mass_II,12.776893593753208,-10.225753350691374
CNN_mid_mass_II,0.8730398735450855,-2.617089314894255
CNN_mid_mass_II,11.592564059948437,-8.39391513304278
CNN_mid_mass_II,7.342855345212448,-6.331986947493132
CNN_mid_mass_II,8.889285985621179,-6.471394842321235
CNN_mid_mass_II,4.715102612582742,-4.718484661795888
CNN_mid_mass_II,12.71086517194859,-6.12636674534192
CNN_mid_mass_II,4.010933934639162,-4.050252004103239
CNN_mid_mass_II,9.377011789926497,-6.380643627860342
CNN_mid_mass_II,0.10347124643686242,-2.3978608304804143
CNN_mid_mass_II,7.317056931287613,-7.0764699849215535
CNN_mid_mass_II,8.769325300601064,-7.597412629561003
CNN_mid_mass_II,12.27430169589,-8.159180120988337
CNN_mid_mass_II,7.173066866440364,-7.070643251592474
CNN_mid_mass_II,-0.13995174336454957,-0.6197378852150613
CNN_mid_mass_II,9.399161278458932,-5.522550561211322
CNN_mid_mass_II,4.697721176667756,-3.62433942881497
CNN_mid_mass_II,1.2795914531228243,-0.9852034395391247
CNN_mid_mass_II,9.9002023194342,-4.398480870506976
CNN_mid_mass_II,8.574348035333344,-6.393342993476169
CNN_mid_mass_II,8.5009232545962,-6.014750654047182
CNN_mid_mass_II,-1.9524529187383246,0.388716350902215
CNN_mid_mass_II,8.680100029886233,-5.957326563921837
CNN_mid_mass_II,8.298851241725098,-5.832721211693499
CNN_mid_mass_II,8.788321571234661,-6.440191485665057
CNN_mid_mass_II,9.59777900313316,-5.949346910823471
CNN_mid_mass_II,8.279294892957932,-6.489309831099073
CNN_mid_mass_II,3.1218041229650453,-2.7785537459633525
CNN_mid_mass_II,0.3885389641729681,-0.9104005856947421
CNN_mid_mass_II,3.7803960948619335,-2.646128589456727
CNN_mid_mass_II,9.836639862605782,-2.692532539367672
CNN_mid_mass_II,2.708705599532597,-0.8435834537852854
CNN_mid_mass_II,11.183773432949575,-1.5883207321166954
CNN_mid_mass_II,5.025896495646206,-2.2088310935280497
CNN_mid_mass_II,6.771110092154138,-5.56566931984641
CNN_mid_mass_II,0.5024387791688467,-0.1176964152942964
CNN_mid_mass_II,1.001585675919572,-0.07995692166414724
CNN_mid_mass_II,2.2025701579447525,-0.37984414534134897
CNN_mid_mass_II,7.6976568598387045,-5.286283926530314
CNN_mid_mass_II,10.15446606437947,-5.478642203591083
CNN_mid_mass_II,-1.4194339392861233,0.9010683406483083
CNN_mid_mass_II,1.601921513909061,-0.1375870271162513
CNN_mid_mass_II,5.753567282687566,-2.530384063720699
CNN_mid_mass_II,4.010833246301975,-1.5240712599320805
CNN_mid_mass_II,6.431448502472335,-3.9071993394331463
CNN_mid_mass_II,5.113047311884643,-3.2339161092584745
CNN_mid_mass_II,-0.684023361373893,4.33325485749678
CNN_mid_mass_II,2.510462414190829,2.416546344757079
CNN_mid_mass_II,2.10625305372875,2.311048724434592
CNN_mid_mass_II,7.65423021708322,0.7040739059448234
CNN_mid_mass_II,10.945102430778544,3.473543470556085
CNN_mid_mass_II,6.815879716306885,2.967247746207496
CNN_mid_mass_II,6.971586041604093,0.03551721572875896
CNN_mid_mass_II,3.4011246396951322,1.57336419278925
CNN_mid_mass_II,5.825539227169451,-0.35860365087335844
CNN_mid_mass_II,4.373166451774391,0.09975660930980254
CNN_mid_mass_II,7.731044443854895,0.20714543082497255
CNN_mid_mass_II,8.108345737482956,0.7380745627663344
CNN_mid_mass_II,7.266762991756173,-0.06316661834716877
CNN_mid_mass_II,2.8763689272332145,1.5015599944374771
CNN_mid_mass_II,4.064606220110898,1.6059310869737096
CNN_mid_mass_II,5.500996512409971,0.21695646372708327
CNN_mid_mass_II,8.546388106693502,1.4324604381214487
CNN_mid_mass_II,6.44604199474794,2.646005803888494
CNN_mid_mass_II,2.666919161290278,2.6832233775745737
CNN_mid_mass_II,-1.0757045097484441,1.150269941850142
CNN_mid_mass_II,4.190262215428907,1.8768587979403408
CNN_mid_mass_II,5.578767505344822,2.7155303955078125
CNN_mid_mass_II,5.373104073451906,0.6939558549360796
CNN_mid_mass_II,2.842845271949378,4.035547429865057
CNN_mid_mass_II,6.748580810352111,1.2943614612926135
CNN_mid_mass_II,11.243165561118888,8.069402521306818
CNN_mid_mass_II,3.975937714826739,1.4113339510830964
CNN_mid_mass_II,6.475424596444176,0.8623157848011364
CNN_mid_mass_II,5.1953600251627075,2.5120405717329546
CNN_mid_mass_II,3.0123125310283694,1.7786338112571025
CNN_mid_mass_II,8.523493916538841,2.14661338112571
CNN_mid_mass_II,6.250953639069137,3.6384929310191763
CNN_mid_mass_II,0.9898394912615809,9.812358942898838
CNN_mid_mass_II,3.1963915620057244,12.337090752341533
CNN_mid_mass_II,2.773799851041514,7.523480437018656
CNN_mid_mass_II,6.4225581328665875,13.484412648461083
CNN_mid_mass_II,2.236888870304719,8.773732510480016
CNN_mid_mass_II,2.212922491712435,10.861289609562268
CNN_mid_mass_II,0.442879012696045,10.389201641082765
CNN_mid_mass_II,3.965616164413579,10.299925695766104
CNN_mid_mass_II,0.3853240928136541,10.032090382142503
CNN_mid_mass_II,11.3595751448596,19.868880293586038
CNN_mid_mass_II,1.109187071074627,9.282513423399493
CNN_mid_mass_II,6.139940044034369,12.544304565949876
CNN_mid_mass_II,4.175786704050935,13.401903997768057
CNN_mid_mass_II,0.5272848233044123,7.789730483835395
CNN_mid_mass_II,4.0036774800739545,13.658261082389139
CNN_mid_mass_II,1.2131007304093733,9.512055570429023
CNN_mid_mass_II,1.7826648689801925,10.046744346618656
CNN_mid_mass_II,-0.13812306115990547,10.834896564483646
CNN_mid_mass_II,3.556389710570148,13.485969196666373
CNN_mid_mass_II,-1.017205862958771,12.507687915455213
CNN_mid_mass_II,-0.7338862838821765,9.470940719951285
CNN_mid_mass_II,2.6629429031520973,14.067128571597015
CNN_mid_mass_II,4.456732089371116,10.701313885775482
CNN_mid_mass_II,-3.926344879888583,12.110786004499959
CNN_mid_mass_II,-0.10539915470989543,12.014716321771797
CNN_mid_mass_II,6.84588137260079,18.130776015194982
CNN_mid_mass_II,4.2331034051374195,15.84588180888783
CNN_mid_mass_II,-0.05687554931687207,10.002532872286713
CNN_mid_mass_II,3.333800666329567,13.76976316625422
CNN_mid_mass_II,2.2165554375360856,9.872371500188656
CNN_mid_mass_II,9.916256529415481,20.402880148454148
CNN_mid_mass_II,5.825492400308905,15.923616019162267
CNN_mid_mass_II,2.290770363066656,16.215547431599013
CNN_mid_mass_II,-1.2829855277605913,13.434330875223338
CNN_mid_mass_II,2.9282279086685112,14.918268593874851
CNN_mid_mass_II,8.190464214250062,21.957006562839858
CNN_mid_mass_II,4.312493879977502,18.26319358565591
CNN_mid_mass_II,1.0076095314015425,13.206252943385735
CNN_mid_mass_II,1.7438193009278795,16.027549721977934
CNN_mid_mass_II,-0.40421716015493603,12.77317263863304
CNN_mid_mass_II,-2.874504743988759,15.028698877854785
CNN_mid_mass_II,3.0912674089500904,15.383249954743825
CNN_mid_mass_II,-3.213141993227378,15.412765741348272
CNN_mid_mass_II,3.1138413525982616,14.640276973897764
CNN_mid_mass_II,2.6885887103698334,11.63291378454729
CNN_mid_mass_II,3.100075039732544,13.984689495780255
CNN_mid_mass_II,1.064964485922689,12.207302071831448
CNN_mid_mass_II,3.3995134154489346,13.586880402131518
CNN_mid_mass_II,9.971159804936844,-0.4165430113954418
CNN_mid_mass_II,18.11680062513962,3.4613332658443756
CNN_mid_mass_II,3.7097350602873345,2.0628183517815875
CNN_mid_mass_II,4.900943262272939,0.8316042288294323
CNN_mid_mass_II,0.6141974700355434,3.577270710243363
CNN_mid_mass_II,6.488962197999318,0.6815749519276114
CNN_mid_mass_II,-1.1623974895596636,4.642882661999391
CNN_mid_mass_II,6.046014691605292,0.4118327824574542
CNN_mid_mass_II,9.64270768388873,-2.7963824991910013
CNN_mid_mass_II,4.932140060635144,1.1998862590429862
CNN_mid_mass_II,3.213533521714207,0.9323602577425344
CNN_mid_mass_II,6.691310275818497,-1.142278369867582
CNN_mid_mass_II,5.185821764704092,0.868582388140115
CNN_mid_mass_II,4.115998894235349,1.8915629611824987
CNN_mid_mass_II,10.38480740372335,-3.176979523784715
CNN_mid_mass_II,9.355023037283289,-1.5395895490106601
CNN_mid_mass_II,1.7658192226267295,-8.336211586820673
CNN_mid_mass_II,5.592114091892289,-10.838992122946118
CNN_mid_mass_II,7.111731401197901,-11.288483697792584
CNN_mid_mass_II,6.2724601488584,-10.671216454999206
CNN_mid_mass_II,-0.4535378715306324,-7.18264548942961
CNN_mid_mass_II,-0.10579162601691647,-7.073125345953583
CNN_mid_mass_II,4.5352870114405395,-11.322498424299836
CNN_mid_mass_II,8.28668868201911,-10.7091177126457
CNN_mid_mass_II,4.327768879491582,-11.736938460119843
CNN_mid_mass_II,3.4142111847257057,-10.311278803595185
CNN_mid_mass_II,2.8833893465024447,-11.012345963510977
CNN_mid_mass_II,-1.974451092355834,-5.956532831849727
CNN_mid_mass_II,5.99523995511884,-11.372053212132952
CNN_mid_mass_II,2.244160389715659,-9.644608353746351
CNN_mid_mass_II,4.684961046544035,-11.032536523095498
CNN_mid_mass_II,0.7128948583698108,-7.973697062196407
CNN_mid_mass_II,9.635211323114948,-8.673423528671265
CNN_mid_mass_II,-3.3030651307830152,-7.751977443695068
CNN_mid_mass_II,4.397883714532343,-12.993770837783813
CNN_mid_mass_II,6.2979656396969785,-12.59075403213501
CNN_mid_mass_II,1.4587555272897261,-10.294264554977417
CNN_mid_mass_II,4.090969913100541,-12.111163139343262
CNN_mid_mass_II,7.107153339183903,-14.540183544158936
CNN_mid_mass_II,3.848685961152322,-11.956644058227539
CNN_mid_mass_II,1.2786133761492668,-10.94081997871399
CNN_mid_mass_II,4.878054827933001,-12.575334310531616
CNN_mid_mass_II,9.151334131238961,-9.727001190185547
CNN_mid_mass_II,-4.473792297405226,-7.297337055206299
CNN_mid_mass_II,12.043924667727254,-9.312021732330322
CNN_mid_mass_II,3.6568982568068225,-12.927788496017456
CNN_mid_mass_II,6.18324802821417,-12.965142726898193
CNN_mid_mass_II,6.438135617782895,-11.998963356018066
CNN_mid_mass_II,-1.02514615737609,-8.285896656876888
CNN_mid_mass_II,7.527496872756358,-9.772040480274251
CNN_mid_mass_II,9.966151529731956,-6.154755818641776
CNN_mid_mass_II,8.204383763709602,-9.89488262241168
CNN_mid_mass_II,6.4191072012308,-10.395852590011323
CNN_mid_mass_II,-3.0136279839619893,-6.642487493611983
CNN_mid_mass_II,8.96597449803553,-7.687694339428902
CNN_mid_mass_II,-4.517866901083148,-5.798685752739325
CNN_mid_mass_II,7.818653906062359,-10.672523207583655
CNN_mid_mass_II,4.278370566015783,-11.64235543396512
CNN_mid_mass_II,-1.2478463413516765,-7.316203844749306
CNN_mid_mass_II,5.275608998155152,-10.416407100224884
CNN_mid_mass_II,-3.4227193398422693,-6.8257748070409585
CNN_mid_mass_II,-1.2990472038094538,-7.208466933945462
CNN_mid_mass_II,3.4500095470175,-11.477676892684663
CNN_mid_mass_II,-0.06691965970721034,-8.474778724929019
CNN_mid_mass_II,4.047437677067197,-6.419858690035535
CNN_mid_mass_II,5.08064649789699,-6.567045591645311
CNN_mid_mass_II,-0.556299824603282,-5.716809882956025
CNN_mid_mass_II,2.0448075868974316,-4.73141629817121
CNN_mid_mass_II,7.119619822271458,-1.859362347651325
CNN_mid_mass_II,6.69641809881382,-3.421442690542178
CNN_mid_mass_II,4.824346189589465,-4.434598502466223
CNN_mid_mass_II,8.243708293032036,-1.4195646269846658
CNN_mid_mass_II,4.976698810034215,-5.2718123136940545
CNN_mid_mass_II,-0.8874933602009157,-5.238792956885634
CNN_mid_mass_II,5.658659185568763,-2.9034881268517334
CNN_mid_mass_II,3.5987324340371143,-5.119762885368465
CNN_mid_mass_II,9.746582972188769,-1.2407267497757621
CNN_mid_mass_II,-1.2348530219311395,-6.509032592935067
CNN_mid_mass_II,2.7027236352138773,-6.952769978571735
CNN_mid_mass_II,1.7487065492007774,-5.784446102077667
CNN_mid_mass_II,2.9260954905533483,-5.378503314519333
CNN_mid_mass_II,0.35209401801573903,-4.664476039045947
CNN_mid_mass_II,5.588642899033198,-3.254344099659031
CNN_mid_mass_II,4.3873138327231676,-4.148774227853549
CNN_mid_mass_II,-2.074863430251136,-3.9063340526516153
CNN_mid_mass_II,1.8581380716150369,-6.178742748195843
CNN_mid_mass_II,8.205038011783508,1.259748814469677
CNN_mid_mass_II,4.601863880650229,-5.540518033302436
CNN_mid_mass_II,1.1148942548980953,-6.09403707213321
CNN_mid_mass_II,1.2685783328427902,-5.640909227274232
CNN_mid_mass_II,-5.645250959086672,-0.9145769022278866
CNN_mid_mass_II,2.8687528143571654,-5.353248725503177
CNN_mid_mass_II,0.07289081589484735,-2.982026439602092
CNN_mid_mass_II,0.9703322270597334,-5.68574808411679
CNN_mid_mass_II,7.148870075898964,0.3989720748642744
CNN_mid_mass_II,2.883708982514304,-5.4807178044723255
CNN_mid_mass_II,0.36365973331688894,3.0649776175870707
CNN_mid_mass_II,2.427842205860096,7.732483188984755
CNN_mid_mass_II,-1.1529502294230116,-0.6575502581515581
CNN_mid_mass_II,-1.9253393183560488,2.533014649051728
CNN_mid_mass_II,1.393727173698115,4.9311837907564815
CNN_mid_mass_II,3.3801326619041587,8.383234072539764
CNN_mid_mass_II,0.011553608253489101,2.9427182876457576
CNN_mid_mass_II,0.9837727844404901,5.928609128725728
CNN_mid_mass_II,0.9325628456456023,4.828282129966603
CNN_mid_mass_II,0.4649938392574974,1.5540686704344642
CNN_mid_mass_II,1.6288242236326163,7.034157191292712
CNN_mid_mass_II,1.0657485439525962,4.522414227663458
CNN_mid_mass_II,10.000377901691083,13.959525399288886
CNN_mid_mass_II,2.765750835814768,5.151493165452599
CNN_mid_mass_II,-0.4163984768849477,1.5759427668684594
CNN_mid_mass_II,6.17613896993083,10.374815484224737
CNN_mid_mass_II,0.09812336821367769,4.292655395249188
CNN_mid_mass_II,1.50760857310308,9.217321468611894
CNN_mid_mass_II,-0.42530827282109646,5.716974048291222
CNN_mid_mass_II,-1.5626718006870755,6.40761407755189
CNN_mid_mass_II,1.511593504381457,9.145988852290783
CNN_mid_mass_II,4.002468964403059,11.0103180852987
CNN_mid_mass_II,-0.6669970842596533,4.7225109601424915
CNN_mid_mass_II,1.9777349347770972,9.038385294251523
CNN_mid_mass_II,-1.6836526766556135,5.294918609877764
CNN_mid_mass_II,-0.6511870058829414,4.655612323243739
CNN_mid_mass_II,5.819522568705928,11.77647012775227
CNN_mid_mass_II,-3.5689482291006907,6.709018602209575
CNN_mid_mass_II,1.3021116717681398,8.665301638134455
CNN_mid_mass_II,-1.2757431016189975,2.966322737225031
CNN_mid_mass_II,3.775280116948323,10.429763793945312
CNN_mid_mass_II,0.7345933167100874,4.038207207695913
CNN_mid_mass_II,-2.1331289013327623,4.939456814426486
CNN_mid_mass_II,-8.666983677292514,9.05238329353979
CNN_mid_mass_II,5.069307529456702,13.024895777136592
CNN_mid_mass_II,-6.784164714407419,8.27802621712119
CNN_mid_mass_II,2.69965660663322,12.071384615817312
CNN_mid_mass_II,-5.163053928246385,5.58083087711011
CNN_mid_mass_II,-0.036719149816336866,6.9048080403926
CNN_mid_mass_II,-4.40701937794775,7.965953673346568
CNN_mid_mass_II,-1.1724751751101319,5.419235714411331
CNN_mid_mass_II,-0.23179751706062907,8.021958601676811
CNN_mid_mass_II,-1.248794868405226,7.046613551802554
CNN_mid_mass_II,3.521643352158807,12.187095617843886
CNN_mid_mass_II,7.015998411812592,15.312870680275608
CNN_mid_mass_II,0.001816772741525158,8.362040782378893
CNN_mid_mass_II,0.7921995895155962,10.45647303936845
CNN_mid_mass_II,-0.3384946573096348,9.274487879316686
CNN_mid_mass_II,2.2700674273923656,4.130378309285869
CNN_mid_mass_II,-2.2218405904719347,6.191576651807105
CNN_mid_mass_II,8.864386934129158,0.310743979687964
CNN_mid_mass_II,8.833588122048447,-1.631283310224422
CNN_mid_mass_II,4.2467728107229155,3.2939002198993066
CNN_mid_mass_II,10.563148974212403,-0.37849939094399176
CNN_mid_mass_II,4.347347023418584,2.304262934990652
CNN_mid_mass_II,3.87915377435015,3.5207105132768772
CNN_mid_mass_II,14.16392033874595,1.8822620499808866
